panel,gender,x_position,system,system_display,label,pearson_r,baseline_pearson_r,pearson_r_improvement,score_pvalue,wilcox_pvalue,wilcox_pvalue_fdr,n_seeds,n_subjects,description
a,male,7,metabolites,Metabolites,2 5-Dihydroxybenzenesulfonic Acid _Hydroquinone sulfate_Pyrocatechol sulfate,0.1472796277331396,0.1423701026336086,0.0049095250995309,2.9077383984229725e-06,0.0364990234375,0.0883844862134946,15,1048,Annotated metabolite (original: 1.77_188.9871m_z)
a,male,7,metabolites,Metabolites,2-propenamide  3-(3 4-dihydroxyphenyl)- (caffeic acid amide),0.1741029186760276,0.1615477996594792,0.0125551190165483,5.838830105178568e-08,0.00042724609375,0.0013170351927307,15,1048,Annotated metabolite (original: 1.92_178.0517m_z)
a,male,7,metabolites,Metabolites,2.03_792.2733m_z,0.0792512674677924,-0.009505382460366,0.0887566499281584,0.031554128079173,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.04_367.1033m_z,0.0942382464552836,0.0809443546736485,0.013293891781635,0.0048741065923594,0.0062255859375,0.0166235154062305,15,1048,
a,male,7,metabolites,Metabolites,2.05_209.0458m_z,0.0828763953814284,0.0281262306924232,0.0547501646890051,0.0179471821773369,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.07_351.0693m_z,0.0702596082896054,0.037998485286609,0.0322611230029963,0.0324799441009296,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.07_729.4181m_z,0.1007395302308864,-0.029501623278809,0.1302411535096955,0.0023660054264749,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.08_445.1540m_z,0.1093923067860685,0.0556083900637418,0.0537839167223267,0.002059638987107,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.09_757.8301m_z,0.0891255168111557,0.0491950557847203,0.0399304610264354,0.0063036303578946,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.11_511.2178m_z,0.1130216446513383,0.1010217383669331,0.0119999062844051,0.0008532017864031,0.0206298828125,0.0514368548218695,15,1048,
a,male,7,metabolites,Metabolites,2.12_270.9910m_z,0.1356462546521625,0.1003515251191901,0.0352947295329723,0.0001614492152687,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,2.14_632.3656m_z,0.0981289814155935,-0.0365171492948296,0.1346461307104232,0.0032419615303531,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.15_280.9933m_z,0.0795257513204533,0.0663226201784783,0.0132031311419749,0.0217959090005182,0.000762939453125,0.002271875914892,15,1048,
a,male,7,metabolites,Metabolites,2.16_244.0050m_z,0.1184158704861739,0.1037833285828809,0.014632541903293,0.0012478272419558,0.012786865234375,0.0328553525273671,15,1048,
a,male,7,metabolites,Metabolites,2.16_495.2235m_z,0.0722953631059762,0.0379107608772876,0.0343846022286886,0.036841360939416,0.00030517578125,0.0009607551557914,15,1048,
a,male,7,metabolites,Metabolites,2.19_828.3298n,0.0892884610672779,0.0660350325304267,0.0232534285368511,0.0082818169441699,0.000213623046875,0.0006897340061253,15,1048,
a,male,7,metabolites,Metabolites,2.20_429.1595m_z,0.1139586381090741,0.0562052350438568,0.0577534030652172,0.0012131989585824,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.20_429.2567m_z,0.0874623129326055,0.033679059559137,0.0537832533734685,0.0187988476079241,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.21_288.1123m_z,0.1054666269831822,0.0884904156706572,0.0169762113125249,0.0063433699204726,0.005126953125,0.0138276278185889,15,1048,
a,male,7,metabolites,Metabolites,2.22_439.1613m_z,0.1398779386341977,0.1244862836376584,0.0153916549965393,8.832494928910306e-05,0.000762939453125,0.002271875914892,15,1048,
a,male,7,metabolites,Metabolites,2.22_449.2043m_z,0.0798687579865016,0.0630911190051396,0.0167776389813619,0.0113888202570094,0.000152587890625,0.0005099335192148,15,1048,
a,male,7,metabolites,Metabolites,2.27_361.1502m_z,0.1008225337256681,0.024645567829766,0.076176965895902,0.0478497839608003,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,2.30_187.2785m_z,0.0648371052759843,0.0556723237315731,0.0091647815444111,0.0444794040872632,0.007537841796875,0.0199413558263813,15,1048,
a,male,7,metabolites,Metabolites,2.35_275.1035m_z,0.0845479120956858,0.0648760787923464,0.0196718333033394,0.0090594745107626,0.000213623046875,0.0006897340061253,15,1048,
a,male,7,metabolites,Metabolites,2.35_672.2433m_z,0.087826380495628,0.0761271250142887,0.0116992554813392,0.0128440551756744,0.010772705078125,0.0279985932708869,15,1048,
a,male,7,metabolites,Metabolites,2.35_856.3247n,0.0758478315105733,-0.0226596605590628,0.0985074920696362,0.034973408232456,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.40_250.9024m_z,0.097334538743741,0.0174597778762911,0.0798747608674499,0.0065644352132944,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.40_252.9003m_z,0.1127402793330532,0.0133455334612463,0.0993947458718068,0.0010588089369857,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.44_309.0992m_z,0.1500639551822044,0.1309645378882395,0.0190994172939649,1.3807165759481598e-06,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.44_449.2024m_z,0.0723455959085253,0.0512696597515439,0.0210759361569813,0.0324075787353179,0.005126953125,0.0138276278185889,15,1048,
a,male,7,metabolites,Metabolites,2.45_509.2386m_z,0.0985332526435206,0.0921106251978989,0.0064226274456216,0.0027292625136885,0.012786865234375,0.0328553525273671,15,1048,
a,male,7,metabolites,Metabolites,2.48_628.7274m_z,0.0833639613174964,0.0337646057780827,0.0495993555394137,0.0170864693622202,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.53_401.2006m_z,0.0981288272536179,0.0480483761670876,0.0500804510865303,0.0024636241197761,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.56_393.0653m_z,0.0888892387166242,0.0566604665829016,0.0322287721337225,0.0082390419700478,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.58_245.1396m_z,0.095555345017404,0.076603822992387,0.0189515220250169,0.0039417119930721,0.001678466796875,0.0048305171196449,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.59_657.2761m_z,0.1175300490978424,0.0927759784697807,0.0247540706280617,0.0004412854802489,0.00030517578125,0.0009607551557914,15,1048,
a,male,7,metabolites,Metabolites,2.60_541.3745m_z,0.1806699427308355,0.1629480695019588,0.0177218732288767,4.5881036060499637e-08,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.62_494.1484m_z,0.0823574630507796,0.064645161281917,0.0177123017688625,0.015339446839924,0.001312255859375,0.0038175524695444,15,1048,
a,male,7,metabolites,Metabolites,2.63_429.1953m_z,0.1027565887536553,0.0517876884701683,0.0509689002834869,0.0032515671946037,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.64_287.0591m_z,0.2051166511417821,0.110436409420111,0.0946802417216711,0.0002887008818456,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,2.64_427.1608m_z,0.1226021659976634,0.1091545353488698,0.0134476306487935,0.0001618559050704,0.001678466796875,0.0048305171196449,15,1048,
a,male,7,metabolites,Metabolites,2.68_517.2051m_z,0.1111651561149245,0.0872749765503444,0.0238901795645801,0.00073091620069,0.000213623046875,0.0006897340061253,15,1048,
a,male,7,metabolites,Metabolites,2.68_539.3581m_z,0.0777766887690553,0.0608854534603528,0.0168912353087024,0.0212009416032465,0.000579833984375,0.0017558698849351,15,1048,
a,male,7,metabolites,Metabolites,2.72_443.1746m_z,0.2588897900734922,0.1954506624670405,0.0634391276064517,2.645079348582633e-17,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.74_511.2541m_z,0.0703020296743387,0.0269830127119558,0.0433190169623828,0.0465311595860452,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.77_505.1459m_z,0.1564025755711376,0.1464235603605095,0.0099790152106281,8.813464121687664e-07,0.002685546875,0.0075219854051077,15,1048,
a,male,7,metabolites,Metabolites,2.78_401.2006m_z,0.1164922732967125,0.091956777538452,0.0245354957582604,0.000313129724892,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.80_443.1746m_z,0.1335118655218292,0.1065399596192759,0.0269719059025533,9.79511359697043e-05,0.000152587890625,0.0005099335192148,15,1048,
a,male,7,metabolites,Metabolites,2.81_511.2542m_z,0.0750593717379234,0.0304822723271759,0.0445770994107475,0.0326916526226774,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.82_527.2558n,0.1054457641989016,0.0929714486928912,0.0124743155060103,0.0014033908112711,0.007537841796875,0.0199413558263813,15,1048,
a,male,7,metabolites,Metabolites,2.82_769.3889n,0.2038723418913742,0.1821007965922593,0.0217715452991148,2.0047522279783003e-10,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,2.83_583.2558m_z,0.0786472239072197,0.0495706474448915,0.0290765764623281,0.0270661179969493,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.84_476.1551m_z,0.067197577591753,0.0475785700394169,0.019619007552336,0.0330930485255506,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.84_505.1458m_z,0.1618837794667287,0.1501453232428853,0.0117384562238433,3.5417993047585e-07,0.000579833984375,0.0017558698849351,15,1048,
a,male,7,metabolites,Metabolites,2.85_429.1952m_z,0.0907637719444844,0.0314786789778897,0.0592850929665947,0.0096861449678994,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.89_183.0665m_z,0.0734054950130052,0.0342985491909035,0.0391069458221017,0.0263903279143481,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.89_515.2857m_z,0.066468103439362,0.0458574164983507,0.0206106869410112,0.0463208468996051,0.00335693359375,0.009263409678959,15,1048,
a,male,7,metabolites,Metabolites,2.93_323.0039m_z,0.1832250527897402,0.1508939046949467,0.0323311480947935,3.3728045374836675e-09,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.93_325.0016m_z,0.1833506041427419,0.1695019764017539,0.0138486277409879,6.733466836710485e-09,0.00042724609375,0.0013170351927307,15,1048,
a,male,7,metabolites,Metabolites,2.93_423.1883m_z,0.0689000832446494,0.0319049201483428,0.0369951630963065,0.044051615281136,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.93_428.1872n,0.1457607816019881,0.1289728567916002,0.0167879248103879,1.0390444472239244e-05,0.00042724609375,0.0013170351927307,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,2.96_353.1619m_z,0.0719614013241203,0.0401422124548281,0.0318191888692922,0.0413754575482372,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.96_401.2001m_z,0.1310037176135764,0.0827107096973828,0.0482930079161935,4.736551941791855e-05,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.97_248.1402m_z,0.0658601266317907,0.0380266105616253,0.0278335160701653,0.0455522910639007,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.97_325.1291m_z,0.0691058364750982,-0.0229755534884306,0.0920813899635288,0.0421836121076562,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.97_411.1853m_z,0.1286289190026147,0.1145177656590022,0.0141111533436125,8.234231278814665e-05,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.98_210.9476m_z,0.1165967241810532,0.0843297967331958,0.0322669274478574,0.0002808475216622,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,2.98_476.1560m_z,0.0692296718801584,0.0516067437924313,0.017622928087727,0.0289260617511443,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,2.98_511.2547m_z,0.072959032753087,0.0437859899443587,0.0291730428087283,0.0411701973534566,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3 5-Dichloro-2 6-dihydroxybenzoic acid,0.088552655581118,0.0699032705370328,0.0186493850440851,0.0159083079081661,0.004180908203125,0.0113978888815815,15,1048,Annotated metabolite (original: 3.49_220.9418m_z)
a,male,7,metabolites,Metabolites,3-Bromo-5-chloro-2 6-dihydroxybenzoic acid,0.0919475200443834,0.0707086876827283,0.0212388323616551,0.011280662570156,0.00030517578125,0.0009607551557914,15,1048,Annotated metabolite (original: 3.61_264.8913m_z)
a,male,7,metabolites,Metabolites,3-Hydroxypyridine sulfate,0.1289119523605523,0.1147159310307832,0.014196021329769,0.0001768323287154,0.001007080078125,0.0029598497364619,15,1048,Annotated metabolite (original: 1.08_173.9871m_z)
a,male,7,metabolites,Metabolites,3-Phenylpropionic acid sulfate,0.0718956653589455,0.0368077825908471,0.0350878827680983,0.0437173639092893,3.0517578125e-05,0.000121701605701,15,1048,Annotated metabolite (original: 2.82_211.0073m_z)
a,male,7,metabolites,Metabolites,3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid(3-CMPFP),0.082302877795083,0.0738769718593822,0.0084259059357008,0.0175127598491724,0.0206298828125,0.0514368548218695,15,1048,Annotated metabolite (original: 4.16_267.1253m_z)
a,male,7,metabolites,Metabolites,3.01_304.1221m_z,0.147765124942836,0.1325469029428278,0.0152182220000081,4.459602122176694e-06,9.1552734375e-05,0.0003175851117244,15,1048,
a,male,7,metabolites,Metabolites,3.02_515.2852m_z,0.0659444676287438,0.0461787851391201,0.0197656824896236,0.0482935500250669,0.0062255859375,0.0166235154062305,15,1048,
a,male,7,metabolites,Metabolites,3.03_429.1950m_z,0.0898710182372912,0.0323521900052659,0.0575188282320252,0.0117199118345196,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.03_550.2807m_z,0.0933197441796331,0.0854776968525211,0.007842047327112,0.0049026353764177,0.012786865234375,0.0328553525273671,15,1048,
a,male,7,metabolites,Metabolites,3.03_643.3691m_z,0.1114104674061255,0.0645411682688664,0.046869299137259,0.0004854337625696,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.04_301.1803m_z,0.0743781035100455,0.0360375693103966,0.0383405341996488,0.0327111876345384,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.06_366.1016m_z,0.1390018739292877,0.1145687814667537,0.024433092462534,1.59981486851212e-05,6.103515625e-05,0.0002186159060674,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.06_511.2542m_z,0.0801458051133251,0.0281567129594679,0.0519890921538572,0.0263522329591948,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.07_249.1133m_z,0.0729803025436818,0.0385648118415523,0.0344154907021294,0.0340272438435951,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.08_352.0862m_z,0.0737678057698377,-0.0607529990629034,0.1345208048327412,0.0297723990667788,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.09_464.1941m_z,0.0714813333247633,0.046918239374032,0.0245630939507313,0.0311672927519661,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.10_643.3690m_z,0.1117371592978133,0.0650545217059385,0.0466826375918747,0.0004745751476229,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.10_690.3280n,0.1362369500559367,0.1181996566759859,0.0180372933799508,5.987909904578316e-05,0.00213623046875,0.0060585359824231,15,1048,
a,male,7,metabolites,Metabolites,3.13_352.0859m_z,0.1300542230314577,0.0382783946784648,0.0917758283529928,0.0001166818761581,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.13_411.2388m_z,0.1550756047872208,0.0750111992010316,0.0800644055861892,0.0001124353926227,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.16_319.1912m_z,0.1157135396148609,0.0983965304967097,0.0173170091181512,0.0002885816425449,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.19_255.0334m_z,0.0732227825266189,0.0589876004410499,0.0142351820855689,0.0286884223044187,6.103515625e-05,0.0002186159060674,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.21_313.1174m_z,0.0766658791867469,0.0317467272953964,0.0449191518913505,0.0405308238116124,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.22_489.0470m_z,0.0699598263240506,0.0354013745222808,0.0345584518017698,0.0356909056661672,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.23_352.0862m_z,0.1298579628479287,0.0374222792161029,0.0924356836318257,0.0001302934637784,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.24_690.3281n,0.1324293392681725,0.1131687654716726,0.0192605737964998,9.171754020341598e-05,0.001312255859375,0.0038175524695444,15,1048,
a,male,7,metabolites,Metabolites,3.25_411.2393m_z,0.1608115925163632,0.0753418903471696,0.0854697021691935,0.0001590896943752,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.26_350.0698m_z,0.0823505214365565,-0.0082157359903835,0.09056625742694,0.0205029774609681,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.26_493.2441m_z,0.0753218640764253,0.0394064766860204,0.0359153873904048,0.0486449775731878,0.000152587890625,0.0005099335192148,15,1048,
a,male,7,metabolites,Metabolites,3.27_223.0979m_z,0.097348585477361,0.0728314176537301,0.0245171678236308,0.0036485449109088,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.28_218.0979m_z,0.0838086747806574,0.0575660722068569,0.0262426025738005,0.0351782765343,0.001678466796875,0.0048305171196449,15,1048,
a,male,7,metabolites,Metabolites,3.29_307.0282m_z,0.0828327373088227,0.0426419032254631,0.0401908340833596,0.0134142034625814,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.30_371.1902m_z,0.0707902465908454,-0.0078301411377877,0.0786203877286331,0.0483178421145752,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.30_462.2854m_z,0.0830346764617864,0.026134394817168,0.0569002816446184,0.0237618794465386,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.31_495.2597m_z,0.0917727857174007,0.0557382802171443,0.0360345055002564,0.0048223230210998,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.33_392.1173m_z,0.0868722306103899,0.0432699796860298,0.0436022509243601,0.0088375386710422,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.36_462.2852m_z,0.081759836791306,0.0259097101760666,0.0558501266152394,0.0194492792093412,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.37_787.3992n,0.15037298544246,0.0368905799864627,0.1134824054559973,0.0118623477480627,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.40_378.1020m_z,0.0889636769546198,-0.005087559644343,0.0940512365989628,0.0087569567385739,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.45_273.1706m_z,0.1719044458639671,0.1412730947028905,0.0306313511610765,2.374164121615325e-07,6.103515625e-05,0.0002186159060674,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.45_451.1697m_z,0.0941240517425163,0.0727804647471486,0.0213435869953677,0.0325927159291711,0.0062255859375,0.0166235154062305,15,1048,
a,male,7,metabolites,Metabolites,3.47_399.1854m_z,0.0996886127075695,0.0860691561411946,0.0136194565663748,0.0017661187051926,0.00042724609375,0.0013170351927307,15,1048,
a,male,7,metabolites,Metabolites,3.49_222.9390m_z,0.0910790326992795,0.0659561879432077,0.0251228447560717,0.005933941359506,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.50_417.2137m_z,0.1949648148412354,0.1778275981029143,0.0171372167383211,1.8243069180440587e-09,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.50_528.3715m_z,0.074544600711043,0.045848310203801,0.0286962905072419,0.0307908412441783,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.51_413.2179m_z,0.1412414585177552,0.0841936248628657,0.0570478336548894,0.0256944645138459,0.00042724609375,0.0013170351927307,15,1048,
a,male,7,metabolites,Metabolites,3.52_248.9031m_z,0.0740594959526622,0.0615482670063608,0.0125112289463013,0.0320236314427956,0.0318603515625,0.0776777094060724,15,1048,
a,male,7,metabolites,Metabolites,3.56_427.3136m_z,0.1974937997868818,0.1806142530111932,0.0168795467756886,5.664698055878831e-10,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.61_266.8891m_z,0.0906859229126008,0.0735544854034785,0.0171314375091223,0.0070790730005636,0.000579833984375,0.0017558698849351,15,1048,
a,male,7,metabolites,Metabolites,3.61_268.8865m_z,0.0886388874642687,0.0778250048201775,0.0108138826440911,0.0115136368712128,0.0364990234375,0.0883844862134946,15,1048,
a,male,7,metabolites,Metabolites,3.61_378.1021m_z,0.0754819648260742,-0.0921268937499653,0.1676088585760395,0.0274550487790972,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.64_214.0872m_z,0.0910679612519904,0.0436939182266013,0.0473740430253891,0.0118115163352958,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.67_453.2125m_z,0.0716761623855407,0.056512206481403,0.0151639559041376,0.0345003125496626,0.00335693359375,0.009263409678959,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.68_273.1458m_z,0.151591104270979,0.1141964721624044,0.0373946321085745,5.995751323133725e-06,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.70_197.0203m_z,0.0768837660320364,0.0307793602643275,0.0461044057677089,0.0190601055116573,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.72_307.1297m_z,0.2226910222372038,0.1967635343056266,0.0259274879315771,5.307085701250179e-13,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,3.74_308.8405m_z,0.1248447493125214,0.0812366605620565,0.0436080887504649,0.0100249008868215,0.00030517578125,0.0009607551557914,15,1048,
a,male,7,metabolites,Metabolites,3.74_350.1736m_z,0.0820658811949483,0.0211007857729598,0.0609650954219885,0.0112892360928462,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.75_310.8384m_z,0.1235933033725575,0.0814443928595501,0.0421489105130073,0.0194457564147782,0.000762939453125,0.002271875914892,15,1048,
a,male,7,metabolites,Metabolites,3.75_310.9210m_z,0.1472707054209055,0.1058135703977787,0.0414571350231267,0.0057583257706015,0.000579833984375,0.0017558698849351,15,1048,
a,male,7,metabolites,Metabolites,3.75_312.8365m_z,0.1225346360773175,0.082497286798967,0.0400373492783505,0.0201657792092845,0.000579833984375,0.0017558698849351,15,1048,
a,male,7,metabolites,Metabolites,3.78_427.3138m_z,0.1928164732853783,0.1701124306761118,0.0227040426092664,1.891757523617962e-09,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.80_285.0433m_z,0.0958725172531138,0.0896959459868323,0.0061765712662815,0.0041036501567124,0.027679443359375,0.0678312344118093,15,1048,
a,male,7,metabolites,Metabolites,3.82_406.1334m_z,0.0785996082731113,0.0431293150309037,0.0354702932422075,0.0233910828404215,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.86_519.3166m_z,0.0825717102554205,-0.005444825540617,0.0880165357960376,0.0122817432174366,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.88_350.1742m_z,0.0830174460417594,0.0199719168236333,0.063045529218126,0.0095981501507025,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.90_408.1487m_z,0.0731587424285414,-0.0942784795361814,0.1674372219647229,0.0422389014330255,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,3.93_556.3316m_z,0.1116714950962652,0.0825399282390504,0.0291315668572147,0.0009084854184864,6.103515625e-05,0.0002186159060674,15,1048,
a,male,7,metabolites,Metabolites,3.99_365.1759m_z,0.0933302963183251,0.0846248485951041,0.0087054477232209,0.0108209745572532,0.0062255859375,0.0166235154062305,15,1048,
a,male,7,metabolites,Metabolites,4-Vinylphenol sulfate,0.1000096095764485,0.0578699331277071,0.0421396764487413,0.002288711821528,3.0517578125e-05,0.000121701605701,15,1048,Annotated metabolite (original: 2.59_199.0077m_z)
a,male,7,metabolites,Metabolites,4.01_410.1648m_z,0.0834364225784492,-0.0960104783196081,0.1794469008980573,0.019046643374828,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,4.04_520.3247n,0.1022780138284458,0.0176510504149869,0.0846269634134588,0.0013874600465412,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,4.10_329.2331m_z,0.0762998000760661,0.0242709976589838,0.0520288024170822,0.0354662968394022,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,4.11_658.3383n,0.1474944888780294,0.0966830977950372,0.0508113910829922,7.334779850334274e-06,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,4.16_223.3489m_z,0.0871550664772646,0.067518018895099,0.0196370475821656,0.0129988088034381,0.001678466796875,0.0048305171196449,15,1048,
a,male,7,metabolites,Metabolites,4.16_267.2001m_z,0.0866177730585146,0.0711917663028028,0.0154260067557118,0.0136552073398598,0.00030517578125,0.0009607551557914,15,1048,
a,male,7,metabolites,Metabolites,4.16_267.2703m_z,0.0959780467579463,0.0803865522625455,0.0155914944954008,0.0057120798254023,0.001007080078125,0.0029598497364619,15,1048,
a,male,7,metabolites,Metabolites,4.16_267.4476m_z,0.0878968788996116,0.0794120304619822,0.0084848484376293,0.0107471893818098,0.0206298828125,0.0514368548218695,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,4.20_256.9821m_z,0.1641218460376721,0.0337186722028687,0.1304031738348033,6.705055935070245e-07,3.0517578125e-05,0.000121701605701,15,1048,
a,male,7,metabolites,Metabolites,4.20_258.9801m_z,0.1746645227399353,0.0302252082174632,0.1444393145224721,8.540932289262727e-08,3.0517578125e-05,0.000121701605701,15,1048,Metabolite biomarker
a,male,7,metabolites,Metabolites,4.22_321.2069m_z,0.0902224700212161,0.0753107122006873,0.0149117578205288,0.0098128732534972,0.010772705078125,0.0279985932708869,15,1048,
a,male,7,metabolites,Metabolites,4.23_389.2700m_z,0.0918198943679893,0.0688982259410544,0.0229216684269349,0.0062166818362277,0.000152587890625,0.0005099335192148,15,1048,
